time P_1 P_2 P_{tot}
5.700100000000000167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800100000000000255e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.900100000000000344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000100000000000433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.100100000000000522e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200099999999999500e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300099999999999589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400099999999999678e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500099999999999767e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600099999999999856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.700099999999999945e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800100000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.900100000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000100000000000211e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.100100000000000300e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200100000000000389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.300100000000000477e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.400099999999999456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500099999999999545e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.600099999999999634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.700099999999999723e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.800099999999999811e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.900099999999999900e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000099999999999989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.100100000000000078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.200100000000000167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.300100000000000255e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.400100000000000344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.500100000000000433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.600100000000000522e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.700099999999999500e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.800099999999999589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.900099999999999678e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000099999999999767e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.100099999999999856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.200099999999999945e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.300100000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.400100000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.500100000000000211e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.600100000000000300e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.700100000000000389e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.800100000000000477e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.900099999999999456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000010000000000066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010010000000000074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030010000000000092e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.040010000000000101e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050010000000000110e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.060009999999999897e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.080009999999999915e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090009999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100009999999999932e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120009999999999950e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.130009999999999959e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.140009999999999968e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150009999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160009999999999986e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.170009999999999994e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.180010000000000003e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.190010000000000012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200010000000000021e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.210010000000000030e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.220010000000000039e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230010000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.240010000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250010000000000066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.260010000000000074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270010000000000083e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.280010000000000092e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.290010000000000101e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300010000000000110e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.310009999999999897e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320009999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330009999999999915e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.340009999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.350009999999999932e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.360009999999999941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.370009999999999950e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.380009999999999959e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
