time	i_D	u_D	i_L	u_L	i_R	u_R	i_V	u_V
0.29001	1.34307477537e-46	-0.748263570154	0.251736429846	0.748263570154	0.251736429846	0.251736429846	-0.251736429846	1.
0.30001	1.38046566095e-46	-0.74081822277	0.25918177723	0.74081822277	0.25918177723	0.25918177723	-0.25918177723	1.
0.31001	-3.56229432983e-47	-0.73344695807	0.26655304193	0.73344695807	0.26655304193	0.26655304193	-0.26655304193	1.
0.32001	-1.21147499497e-46	-0.726149038409	0.273850961591	0.726149038409	0.273850961591	0.273850961591	-0.273850961591	1.
0.33001	-7.73710525361e-47	-0.718923734429	0.281076265571	0.718923734429	0.281076265571	0.281076265571	-0.281076265571	1.
0.34001	9.39926351697e-47	-0.711770323489	0.288229676511	0.711770323489	0.288229676511	0.288229676511	-0.288229676511	1.
0.35001	3.45932110663e-46	-0.704688090143	0.295311909857	0.704688090143	0.295311909857	0.295311909857	-0.295311909857	1.
0.36001	6.24362572384e-46	-0.697676326275	0.302323673725	0.697676326275	0.302323673725	0.302323673725	-0.302323673725	1.
0.37001	7.68455278233e-46	-0.690734330735	0.309265669265	0.690734330735	0.309265669265	0.309265669265	-0.309265669265	1.
0.38001	5.91794218097e-46	-0.683861409347	0.316138590653	0.683861409347	0.316138590653	0.316138590653	-0.316138590653	1.
0.39001	8.7070629531e-46	-0.677056874755	0.322943125245	0.677056874755	0.322943125245	0.322943125245	-0.322943125245	1.
0.40001	1.2737372877e-45	-0.670320046508	0.329679953492	0.670320046508	0.329679953492	0.329679953492	-0.329679953492	1.
0.41001	1.87557005708e-45	-0.663650250873	0.336349749127	0.663650250873	0.336349749127	0.336349749127	-0.336349749127	1.
0.42001	2.78154360832e-45	-0.657046820784	0.342953179216	0.657046820784	0.342953179216	0.342953179216	-0.342953179216	1.
0.43001	3.72256128556e-45	-0.650509095942	0.349490904058	0.650509095942	0.349490904058	0.349490904058	-0.349490904058	1.
0.44001	4.10650220926e-45	-0.644036422715	0.355963577285	0.644036422715	0.355963577285	0.355963577285	-0.355963577285	1.
0.45001	4.01043682807e-45	-0.637628153663	0.362371846337	0.637628153663	0.362371846337	0.362371846337	-0.362371846337	1.
0.46001	3.14186575251e-45	-0.631283647889	0.368716352111	0.631283647889	0.368716352111	0.368716352111	-0.368716352111	1.
0.47001	1.13427616278e-45	-0.625002270846	0.374997729154	0.625002270846	0.374997729154	0.374997729154	-0.374997729154	1.
0.48001	-4.14905625588e-46	-0.618783394612	0.381216605388	0.618783394612	0.381216605388	0.381216605388	-0.381216605388	1.
0.49001	-1.44638473542e-45	-0.612626397233	0.387373602767	0.612626397233	0.387373602767	0.387373602767	-0.387373602767	1.
0.50001	-1.87779604659e-45	-0.606530662915	0.393469337085	0.606530662915	0.393469337085	0.393469337085	-0.393469337085	1.
0.51001	-1.18174376382e-45	-0.600495582028	0.399504417972	0.600495582028	0.399504417972	0.399504417972	-0.399504417972	1.
0.52001	-5.11073345021e-46	-0.594520551149	0.405479448851	0.594520551149	0.405479448851	0.405479448851	-0.405479448851	1.
0.53001	-7.16525153597e-46	-0.58860497282	0.41139502718	0.58860497282	0.41139502718	0.41139502718	-0.41139502718	1.
0.54001	-1.43812793518e-45	-0.582748255408	0.417251744592	0.582748255408	0.417251744592	0.417251744592	-0.417251744592	1.
0.55001	-3.12095918807e-45	-0.576949813211	0.423050186789	0.576949813211	0.423050186789	0.423050186789	-0.423050186789	1.
0.56001	-4.96314181864e-45	-0.571209066425	0.428790933575	0.571209066425	0.428790933575	0.428790933575	-0.428790933575	1.
0.57001	-4.91131863764e-45	-0.565525441075	0.434474558925	0.565525441075	0.434474558925	0.434474558925	-0.434474558925	1.
0.58001	-3.36452260141e-45	-0.559898368736	0.440101631264	0.559898368736	0.440101631264	0.440101631264	-0.440101631264	1.
0.59001	5.43614526153e-46	-0.55432728669	0.44567271331	0.55432728669	0.44567271331	0.44567271331	-0.44567271331	1.
0.60001	6.33095716647e-45	-0.548811637832	0.451188362168	0.548811637832	0.451188362168	0.451188362168	-0.451188362168	1.
0.61001	8.1221482721e-45	-0.543350870685	0.456649129315	0.543350870685	0.456649129315	0.456649129315	-0.456649129315	1.
0.62001	6.97107009551e-45	-0.537944439111	0.462055560889	0.537944439111	0.462055560889	0.462055560889	-0.462055560889	1.
0.63001	7.11345520757e-46	-0.532591802434	0.467408197566	0.532591802434	0.467408197566	0.467408197566	-0.467408197566	1.
0.64001	-1.24102226264e-44	-0.527292425349	0.472707574651	0.527292425349	0.472707574651	0.472707574651	-0.472707574651	1.
0.65001	-1.62182331935e-44	-0.522045778065	0.477954221935	0.522045778065	0.477954221935	0.477954221935	-0.477954221935	1.
0.66001	-1.45590333377e-44	-0.516851335802	0.483148664198	0.516851335802	0.483148664198	0.483148664198	-0.483148664198	1.
0.67001	-2.89387100536e-45	-0.511708579068	0.488291420932	0.511708579068	0.488291420932	0.488291420932	-0.488291420932	1.
0.68001	2.46587204734e-44	-0.506616993511	0.493383006489	0.506616993511	0.493383006489	0.493383006489	-0.493383006489	1.
0.69001	3.69130090169e-44	-0.501576070153	0.498423929847	0.501576070153	0.498423929847	0.498423929847	-0.498423929847	1.
0.70001	3.547274008e-44	-0.496585304817	0.503414695183	0.496585304817	0.503414695183	0.503414695183	-0.503414695183	1.
0.71001	1.38377741854e-44	-0.491644198372	0.508355801628	0.491644198372	0.508355801628	0.508355801628	-0.508355801628	1.
0.72001	-4.02229740082e-44	-0.486752256658	0.513247743342	0.486752256658	0.513247743342	0.513247743342	-0.513247743342	1.
