time	t_1	o_1	t_2	o_2	armean
3.77001	-0.0597917181691	1.19583436339	0.059791718169	1.19583436339	1.19583436339
3.78001	-0.0596126118071	1.19225223615	0.059612611807	1.19225223615	1.19225223615
3.79001	-0.0594340419591	1.18868083919	0.059434041959	1.18868083919	1.18868083919
3.80001	-0.05925600702	1.1851201404	0.0592560070199	1.1851201404	1.1851201404
3.81001	-0.0590785053858	1.18157010772	0.0590785053857	1.18157010772	1.18157010772
3.82001	-0.0589015354592	1.17803070919	0.0589015354592	1.17803070919	1.17803070919
3.83001	-0.0587250956477	1.17450191296	0.0587250956477	1.17450191296	1.17450191296
3.84001	-0.0585491843636	1.17098368727	0.0585491843636	1.17098368727	1.17098368727
3.85001	-0.0583738000239	1.16747600048	0.058373800024	1.16747600048	1.16747600048
3.86001	-0.0581989410485	1.16397882097	0.0581989410486	1.16397882097	1.16397882097
3.87001	-0.0580246058621	1.16049211724	0.0580246058623	1.16049211724	1.16049211724
3.88001	-0.057850792897	1.15701585793	0.0578507928972	1.15701585793	1.15701585793
3.89001	-0.0576775005884	1.15355001176	0.0576775005887	1.15355001176	1.15355001176
3.90001	-0.0575047273763	1.15009454752	0.0575047273766	1.15009454752	1.15009454752
3.91001	-0.0573324717053	1.1466494341	0.0573324717056	1.1466494341	1.1466494341
3.92001	-0.0571607320246	1.14321464048	0.0571607320248	1.14321464048	1.14321464048
3.93001	-0.0569895067914	1.13979013582	0.0569895067916	1.13979013582	1.13979013582
3.94001	-0.0568187944663	1.13637588932	0.0568187944665	1.13637588932	1.13637588932
3.95001	-0.0566485935112	1.13297187022	0.0566485935114	1.13297187022	1.13297187022
3.96001	-0.0564789023949	1.12957804789	0.0564789023949	1.12957804789	1.12957804789
3.97001	-0.0563097195906	1.12619439181	0.0563097195905	1.12619439181	1.12619439181
3.98001	-0.0561410435763	1.12282087152	0.0561410435761	1.12282087152	1.12282087152
3.99001	-0.0559728728347	1.1194574567	0.0559728728344	1.1194574567	1.1194574567
4.00001	-0.0558052058487	1.11610411698	0.0558052058483	1.11610411698	1.11610411698
4.00001	0.	1.11610420449	0.	1.116104241	1.11610421818
4.01001	0.	1.11298348283	0.	1.11239008566	1.11276095889
4.02001	0.	1.10987148557	0.	1.10868828785	1.10942778643
4.03001	0.	1.10676819002	0.	1.10499880934	1.10610467226
4.04001	0.	1.10367357275	0.	1.10132161066	1.10279158697
4.05001	0.	1.10058760905	0.	1.09765665018	1.09948849947
4.06001	0.	1.09751027415	0.	1.09400388623	1.09619537868
4.07001	0.	1.09444154399	0.	1.09036327832	1.09291219437
4.08001	0.	1.0913813944	0.	1.08673478583	1.08963891619
4.09001	0.	1.08832980123	0.	1.08311836815	1.08637551382
4.10001	0.	1.08528674031	0.	1.0795139847	1.08312195695
4.11001	0.	1.08225218811	0.	1.07592159599	1.07987821607
4.12001	0.	1.0792261207	0.	1.07234116183	1.07664426113
4.13001	0.	1.07620851441	0.	1.06877264258	1.07342006248
4.14001	0.	1.07319934559	0.	1.06521599857	1.07020559046
4.15001	0.	1.0701985906	0.	1.06167119019	1.06700081545
4.16001	0.	1.06720622603	0.	1.05813817828	1.06380570812
4.17001	0.	1.06422222827	0.	1.05461692329	1.06062023891
4.18001	0.	1.06124657412	0.	1.05110738648	1.05744437875
4.19001	0.	1.05827924003	0.	1.04760952842	1.05427809817
4.20001	0.	1.05532020297	0.	1.04412331071	1.05112136838
4.21001	0.	1.05236943955	0.	1.04064869421	1.04797416004
4.22001	0.	1.04942692669	0.	1.03718564046	1.04483644436
4.23001	0.	1.04649264136	0.	1.03373411101	1.04170819248
4.24001	0.	1.04356656049	0.	1.03029406744	1.03858937559
4.25001	0.	1.04064866113	0.	1.02686547147	1.03547996501
4.26001	0.	1.03773892042	0.	1.02344828504	1.03237993215
4.27001	0.	1.0348373156	0.	1.02004247028	1.0292892486
4.28001	0.	1.0319438239	0.	1.01664798932	1.02620788593
4.29001	0.	1.02905842264	0.	1.01326480446	1.02313581582
4.30001	0.	1.02618108923	0.	1.00989287816	1.02007301008
4.31001	0.	1.02331180105	0.	1.00653217282	1.01701944046
4.32001	0.	1.02045053562	0.	1.00318265115	1.01397507894
4.33001	0.	1.01759727053	0.	0.999844275972	1.01093989757
4.34001	0.	1.01475198341	0.	0.996517010194	1.00791386845
4.35001	0.	1.01191465195	0.	0.993200816837	1.00489696378
4.36001	0.	1.0090852539	0.	0.989895659036	1.00188915583
4.37001	0.	1.00626376709	0.	0.986601500094	0.998890416964
4.38001	0.	1.00345016939	0.	0.983318303417	0.995900719653
4.39001	0.	1.00064443877	0.	0.980046032535	0.99292003643
4.40001	0.	0.997846553186	0.	0.976784651036	0.98994833988
4.41001	0.	0.995056490729	0.	0.973534122714	0.986985602724
4.42001	0.	0.992274229524	0.	0.970294411457	0.984031797749
4.43001	0.	0.989499747761	0.	0.967065481273	0.981086897828
4.44001	0.	0.986733023679	0.	0.963847296268	0.9781508759
4.45001	0.	0.983974035585	0.	0.960639820677	0.975223704995
4.46001	0.	0.981222761854	0.	0.957443018875	0.972305358237
4.47001	0.	0.978479180918	0.	0.954256855347	0.969395808829
4.48001	0.	0.975743271268	0.	0.951081294693	0.966495030052
4.49001	0.	0.973015011445	0.	0.947916301607	0.963602995256
4.50001	0.	0.970294380066	0.	0.944761840937	0.960719677893
4.51001	0.	0.967581355802	0.	0.941617877636	0.95784505149
4.52001	0.	0.964875917384	0.	0.938484376772	0.954979089654
4.53001	0.	0.962178043597	0.	0.935361303521	0.952121766068
4.54001	0.	0.959487713289	0.	0.93224862318	0.949273054498
4.55001	0.	0.956804905369	0.	0.929146301165	0.946432928793
4.56001	0.	0.954129598803	0.	0.926054303004	0.943601362878
4.57001	0.	0.951461772614	0.	0.922972594338	0.940778330761
4.58001	0.	0.948801405886	0.	0.919901140924	0.937963806525
4.59001	0.	0.94614847776	0.	0.916839908629	0.935157764336
4.60001	0.	0.943502967435	0.	0.913788863435	0.932360178435
4.61001	0.	0.940864854167	0.	0.910747971436	0.929571023143
4.62001	0.	0.938234117295	0.	0.907717198893	0.926790272894
4.63001	0.	0.935610736186	0.	0.904696512113	0.924017902159
4.64001	0.	0.932994690271	0.	0.901685877529	0.921253885493
4.65001	0.	0.930385959042	0.	0.898685261692	0.918498197536
4.66001	0.	0.927784522048	0.	0.895694631266	0.915750813005
4.67001	0.	0.925190358896	0.	0.892713953028	0.913011706696
4.68001	0.	0.922603449251	0.	0.889743193864	0.910280853481
4.69001	0.	0.920023772835	0.	0.886782320774	0.907558228312
4.70001	0.	0.917451309426	0.	0.883831300865	0.904843806216
4.71001	0.	0.914886038817	0.	0.880890101264	0.902137562235
4.72001	0.	0.912327940921	0.	0.877958689343	0.899439471579
4.73001	0.	0.909776995683	0.	0.875037032531	0.896749509501
4.74001	0.	0.907233183101	0.	0.872125098363	0.894067651325
4.75001	0.	0.904696483233	0.	0.869222854482	0.891393872451
4.76001	0.	0.902166876187	0.	0.866330268637	0.888728148356
4.77001	0.	0.899644342131	0.	0.863447308684	0.886070454588
4.78001	0.	0.897128861285	0.	0.860573942585	0.883420766773
4.79001	0.	0.894620413928	0.	0.857710138413	0.88077906061
4.80001	0.	0.892118980419	0.	0.854855864407	0.878145311915
4.81001	0.	0.889624541128	0.	0.85201108881	0.875519496509
4.82001	0.	0.887137076499	0.	0.849175780012	0.872901590316
4.83001	0.	0.884656567028	0.	0.846349906509	0.870291569334
4.84001	0.	0.88218299327	0.	0.843533436902	0.867689409632
4.85001	0.	0.87971633583	0.	0.840726339896	0.865095087355
4.86001	0.	0.877256575369	0.	0.837928584299	0.862508578718
4.87001	0.	0.874803692603	0.	0.835140139023	0.859929860011
4.88001	0.	0.872357668301	0.	0.832360973088	0.857358907596
4.89001	0.	0.869918483291	0.	0.829591055627	0.854795697917
4.90001	0.	0.867486118447	0.	0.826830355851	0.852240207473
4.91001	0.	0.865060554697	0.	0.824078843087	0.849692412843
4.92001	0.	0.862641773026	0.	0.821336486761	0.847152290677
4.93001	0.	0.86022975447	0.	0.818603256403	0.844619817695
4.94001	0.	0.857824480119	0.	0.815879121642	0.84209497069
4.95001	0.	0.855425931114	0.	0.813164052209	0.839577726525
4.96001	0.	0.853034088652	0.	0.810458017937	0.837068062134
4.97001	0.	0.85064893398	0.	0.807760988762	0.834565954523
4.98001	0.	0.848270448402	0.	0.805072934722	0.832071380772
4.99001	0.	0.845898613269	0.	0.802393825944	0.829584318022
5.00001	0.	0.843533409985	0.	0.799723632661	0.827104743488
5.01001	0.	0.841174820006	0.	0.797062325203	0.824632634455
5.02001	0.	0.838822824843	0.	0.794409874001	0.822167968277
5.03001	0.	0.836477406054	0.	0.791766249583	0.819710722377
5.04001	0.	0.834138545251	0.	0.789131422573	0.817260874247
5.05001	0.	0.831806224099	0.	0.786505363697	0.814818401448
5.06001	0.	0.829480424311	0.	0.783888043778	0.812383281612
5.07001	0.	0.827161127656	0.	0.781279433739	0.809955492437
5.08001	0.	0.824848315949	0.	0.77867950459	0.807535011689
5.09001	0.	0.822541971056	0.	0.776088227445	0.805121817202
5.10001	0.	0.820242074897	0.	0.77350557351	0.802715886877
5.11001	0.	0.81794860944	0.	0.770931514089	0.800317198683
5.12001	0.	0.815661556704	0.	0.768366020581	0.797925730658
5.13001	0.	0.813380898758	0.	0.765809064479	0.795541460903
5.14001	0.	0.811106617722	0.	0.763260617372	0.793164367591
5.15001	0.	0.808838695767	0.	0.76072065095	0.790794428961
5.16001	0.	0.806577115114	0.	0.758189136993	0.788431623319
5.17001	0.	0.804321858029	0.	0.755666047368	0.786075929032
5.18001	0.	0.802072906833	0.	0.753151354041	0.783727324536
5.19001	0.	0.799830243892	0.	0.75064502907	0.781385788334
5.20001	0.	0.797593851624	0.	0.748147044606	0.779051298992
5.21001	0.	0.795363712495	0.	0.745657372893	0.776723835144
5.22001	0.	0.793139809021	0.	0.743175986267	0.774403375488
5.23001	0.	0.790922123766	0.	0.740702857156	0.772089898787
5.24001	0.	0.788710639346	0.	0.738237958089	0.769783383875
5.25001	0.	0.786505338424	0.	0.735781261679	0.767483809645
5.26001	0.	0.784306203707	0.	0.733332740625	0.765191155051
5.27001	0.	0.782113217956	0.	0.730892367719	0.762905399117
5.28001	0.	0.779926363975	0.	0.728460115846	0.760626520927
5.29001	0.	0.777745624621	0.	0.726035957981	0.758354499631
5.30001	0.	0.775570982796	0.	0.723619867187	0.756089314443
5.31001	0.	0.77340242145	0.	0.721211816619	0.753830944638
5.32001	0.	0.771239923581	0.	0.718811779518	0.751579369557
5.33001	0.	0.76908347224	0.	0.716419729229	0.749334568611
5.34001	0.	0.766933050518	0.	0.714035639169	0.747096521262
5.35001	0.	0.764788641555	0.	0.711659482845	0.744865207039
5.36001	0.	0.762650228539	0.	0.709291233856	0.742640605533
5.37001	0.	0.760517794705	0.	0.706930865888	0.740422696398
5.38001	0.	0.758391323333	0.	0.704578352713	0.73821145935
5.39001	0.	0.756270797752	0.	0.702233668191	0.736006874167
5.40001	0.	0.754156201337	0.	0.69989678627	0.733808920687
5.41001	0.	0.75204751751	0.	0.697567680984	0.731617578813
5.42001	0.	0.749944729741	0.	0.695246326464	0.729432828512
5.43001	0.	0.747847821543	0.	0.692932696912	0.727254649806
5.44001	0.	0.745756776476	0.	0.690626766618	0.72508302278
5.45001	0.	0.743671578146	0.	0.688328509963	0.722917927577
5.46001	0.	0.741592210205	0.	0.686037901408	0.720759344406
5.47001	0.	0.739518656349	0.	0.683754915503	0.718607253532
5.48001	0.	0.737450900324	0.	0.68147952688	0.716461635282
5.49001	0.	0.735388925916	0.	0.679211710256	0.714322470044
5.50001	0.	0.73333271696	0.	0.676951440433	0.712189738263
5.51001	0.	0.73128225734	0.	0.674698692308	0.710063420453
5.52001	0.	0.729237530976	0.	0.672453440842	0.707943497176
5.53001	0.	0.727198521838	0.	0.670215661088	0.705829949057
5.54001	0.	0.72516521394	0.	0.667985328182	0.703722756781
5.55001	0.	0.723137591341	0.	0.665762417341	0.701621901091
5.56001	0.	0.721115638144	0.	0.663546903866	0.69952736279
5.57001	0.	0.719099338497	0.	0.661338763139	0.697439122738
5.58001	0.	0.717088676591	0.	0.659137970626	0.695357161854
5.59001	0.	0.715083636663	0.	0.656944501872	0.693281461117
5.60001	0.	0.713084202998	0.	0.654758332516	0.691212001568
5.61001	0.	0.711090359917	0.	0.65257943826	0.689148764296
5.62001	0.	0.709102091788	0.	0.650407794894	0.687091730453
5.63001	0.	0.707119383023	0.	0.648243378287	0.685040881247
5.64001	0.	0.705142218077	0.	0.64608616439	0.682996197944
5.65001	0.	0.703170581449	0.	0.643936129234	0.680957661869
5.66001	0.	0.701204457682	0.	0.641793248929	0.6789252544
5.67001	0.	0.69924383136	0.	0.639657499664	0.676898956974
5.68001	0.	0.697288687113	0.	0.63752885771	0.674878751087
5.69001	0.	0.695339009615	0.	0.635407299423	0.672864618293
5.70001	0.	0.69339478358	0.	0.633292801225	0.670856540196
5.71001	0.	0.691455993762	0.	0.631185339619	0.668854498459
5.72001	0.	0.689522624963	0.	0.62908489119	0.666858474799
5.73001	0.	0.687594662025	0.	0.626991432599	0.664868450991
5.74001	0.	0.685672089832	0.	0.624904940585	0.662884408864
5.75001	0.	0.683754893311	0.	0.622825391963	0.660906330306
5.76001	0.	0.681843057431	0.	0.620752763628	0.658934197255
5.77001	0.	0.679936567204	0.	0.618687032551	0.656967991709
5.78001	0.	0.678035407685	0.	0.616628175788	0.655007695723
5.79001	0.	0.676139563967	0.	0.614576170454	0.6530532914
5.80001	0.	0.674249021187	0.	0.612530993752	0.651104760899
5.81001	0.	0.672363764523	0.	0.610492622955	0.649162086435
5.82001	0.	0.670483779194	0.	0.608461035415	0.647225250277
5.83001	0.	0.66860905046	0.	0.606436208558	0.645294234747
5.84001	0.	0.666739563624	0.	0.604418119885	0.643369022222
5.85001	0.	0.664875304029	0.	0.602406746973	0.641449595133
5.86001	0.	0.66301625706	0.	0.600402067477	0.639535935967
5.87001	0.	0.661162408144	0.	0.598404059126	0.637628027262
5.88001	0.	0.659313742744	0.	0.596412699715	0.635725851608
5.89001	0.	0.657470246368	0.	0.594427967118	0.633829391649
5.90001	0.	0.655631904561	0.	0.592449839282	0.631938630081
5.91001	0.	0.653798702912	0.	0.590478294227	0.630053549655
5.92001	0.	0.651970627047	0.	0.588513310047	0.628174133172
5.93001	0.	0.650147662635	0.	0.586554864908	0.626300363487
5.94001	0.	0.648329795382	0.	0.584602937049	0.624432223507
5.95001	0.	0.64651701104	0.	0.582657504786	0.622569696195
5.96001	0.	0.644709295396	0.	0.580718546506	0.620712764562
5.97001	0.	0.642906634276	0.	0.578786040659	0.61886141167
5.98001	0.	0.641109013547	0.	0.576859965775	0.617015620632
5.99001	0.	0.639316419116	0.	0.574940300452	0.615175374617
6.00001	0.	0.637528836929	0.	0.573027023359	0.61334065684
6.01001	0.	0.63574625297	0.	0.571120113237	0.61151145057
6.02001	0.	0.633968653265	0.	0.569219548899	0.609687739128
6.03001	0.	0.632196023876	0.	0.567325309225	0.607869505882
6.04001	0.	0.630428350909	0.	0.565437373176	0.606056734259
6.05001	0.	0.628665620504	0.	0.563555719773	0.60424940773
6.06001	0.	0.626907818841	0.	0.561680328106	0.602447509816
6.07001	0.	0.625154932139	0.	0.559811177337	0.600651024088
6.08001	0.	0.623406946654	0.	0.557948246698	0.598859934171
6.09001	0.	0.621663848683	0.	0.556091515489	0.597074223735
6.10001	0.	0.619925624559	0.	0.554240963078	0.595293876503
6.11001	0.	0.618192260654	0.	0.552396568904	0.593518876248
6.12001	0.	0.616463743378	0.	0.550558312473	0.591749206789
6.13001	0.	0.614740059184	0.	0.548726173367	0.589984852003
6.14001	0.	0.613021194555	0.	0.546900131227	0.588225795807
6.15001	0.	0.611307136016	0.	0.545080165759	0.58647202217
6.16001	0.	0.609597870128	0.	0.543266256744	0.584723515109
6.17001	0.	0.60789338349	0.	0.541458384026	0.582980258691
6.18001	0.	0.606193662739	0.	0.539656527516	0.58124223703
6.19001	0.	0.604498694548	0.	0.537860667194	0.579509434291
6.20001	0.	0.60280846563	0.	0.536070783106	0.577781834684
6.21001	0.	0.601122962732	0.	0.534286855362	0.576059422469
6.22001	0.	0.599442172644	0.	0.532508864151	0.574342181959
6.23001	0.	0.597766082186	0.	0.530736789711	0.572630097508
6.24001	0.	0.596094678217	0.	0.528970612352	0.570923153518
6.25001	0.	0.594427947633	0.	0.527210312449	0.569221334439
6.26001	0.	0.592765877367	0.	0.525455870444	0.567524624771
6.27001	0.	0.591108454389	0.	0.523707266842	0.565833009059
6.28001	0.	0.589455665703	0.	0.521964482214	0.564146471894
6.29001	0.	0.587807498352	0.	0.520227497194	0.562464997918
6.30001	0.	0.586163939413	0.	0.518496292483	0.560788571814
6.31001	0.	0.584524976006	0.	0.516770848853	0.559117178324
6.32001	0.	0.582890595277	0.	0.515051147128	0.557450802221
6.33001	0.	0.581260784414	0.	0.513337168198	0.555789428333
6.34001	0.	0.579635530638	0.	0.511628893019	0.554133041531
6.35001	0.	0.578014821208	0.	0.509926302611	0.552481626734
6.36001	0.	0.576398643416	0.	0.508229378055	0.550835168906
6.37001	0.	0.574786984592	0.	0.506538100496	0.549193653056
6.38001	0.	0.5731798321	0.	0.504852451141	0.547557064241
6.39001	0.	0.571577173341	0.	0.503172411262	0.545925387561
6.40001	0.	0.569978995751	0.	0.501497962198	0.544298608169
6.41001	0.	0.5683852868	0.	0.49982908534	0.542676711253
6.42001	0.	0.566796033993	0.	0.498165762142	0.541059682049
6.43001	0.	0.565211224869	0.	0.496507974125	0.53944750584
6.44001	0.	0.563630847004	0.	0.494855702868	0.537840167953
6.45001	0.	0.562054888007	0.	0.493208930011	0.536237653759
6.46001	0.	0.560483335523	0.	0.491567637258	0.534639948674
6.47001	0.	0.558916177231	0.	0.48993180637	0.533047038158
6.48001	0.	0.557353400844	0.	0.488301419173	0.531458907717
6.49001	0.	0.555794994112	0.	0.486676457558	0.529875542904
6.50001	0.	0.554240944816	0.	0.485056903464	0.528296929309
6.51001	0.	0.552691240772	0.	0.483442738897	0.526723052569
6.52001	0.	0.55114586983	0.	0.48183394592	0.525153898364
6.53001	0.	0.549604819874	0.	0.480230506657	0.523589452418
6.54001	0.	0.548068078823	0.	0.478632403294	0.5220297005
6.55001	0.	0.546535634627	0.	0.477039618072	0.520474628419
6.56001	0.	0.545007475273	0.	0.475452133292	0.51892422203
6.57001	0.	0.54348358878	0.	0.47386993132	0.517378467233
6.58001	0.	0.541963963204	0.	0.472292994578	0.515837349969
6.59001	0.	0.540448586627	0.	0.470721305541	0.51430085622
6.60001	0.	0.53893744717	0.	0.469154846746	0.512768972011
6.61001	0.	0.537430532986	0.	0.467593600787	0.511241683411
6.62001	0.	0.535927832259	0.	0.466037550316	0.50971897653
6.63001	0.	0.534429333209	0.	0.464486678045	0.508200837522
6.64001	0.	0.532935024087	0.	0.462940966739	0.506687252582
6.65001	0.	0.531444893177	0.	0.461400399225	0.505178207945
6.66001	0.	0.529958928799	0.	0.459864958388	0.503673689895
6.67001	0.	0.528477119303	0.	0.45833462717	0.502173684753
6.68001	0.	0.52699945307	0.	0.456809388564	0.500678178881
6.69001	0.	0.525525918516	0.	0.455289225623	0.499187158681
6.70001	0.	0.524056504087	0.	0.453774121455	0.4977006106
6.71001	0.	0.522591198264	0.	0.452264059225	0.496218521124
6.72001	0.	0.521129989558	0.	0.450759022156	0.494740876782
6.73001	0.	0.519672866513	0.	0.449258993523	0.493267664142
6.74001	0.	0.518219817706	0.	0.447763956659	0.491798869813
6.75001	0.	0.516770831745	0.	0.446273894958	0.49033448045
6.76001	0.	0.515325897272	0.	0.444788791862	0.488874482743
6.77001	0.	0.513885002956	0.	0.443308630869	0.487418863423
6.78001	0.	0.512448137501	0.	0.441833395532	0.485967609263
6.79001	0.	0.511015289642	0.	0.440363069459	0.484520707073
6.80001	0.	0.509586448145	0.	0.438897636313	0.483078143708
6.81001	0.	0.508161601808	0.	0.437437079811	0.481639906059
6.82001	0.	0.506740739461	0.	0.435981383723	0.480205981059
6.83001	0.	0.505323849962	0.	0.434530531876	0.47877635568
6.84001	0.	0.503910922206	0.	0.433084508154	0.477351016937
6.85001	0.	0.502501945115	0.	0.431643296488	0.47592995188
6.86001	0.	0.501096907642	0.	0.430206880863	0.4745131476
6.87001	0.	0.499695798772	0.	0.428775245319	0.473100591227
6.88001	0.	0.498298607519	0.	0.427348373948	0.47169226993
6.89001	0.	0.496905322929	0.	0.425926250896	0.470288170917
6.90001	0.	0.495515934079	0.	0.424508860362	0.468888281435
6.91001	0.	0.494130430076	0.	0.423096186596	0.467492588771
6.92001	0.	0.492748800057	0.	0.4216882139	0.466101080248
6.93001	0.	0.491371033193	0.	0.420284926638	0.464713743235
6.94001	0.	0.489997118681	0.	0.418886309214	0.463330565131
6.95001	0.	0.488627045749	0.	0.417492346086	0.461951533375
6.96001	0.	0.487260803655	0.	0.416103021766	0.460576635447
6.97001	0.	0.485898381688	0.	0.414718320818	0.459205858862
6.98001	0.	0.484539769167	0.	0.413338227854	0.457839191175
6.99001	0.	0.48318495544	0.	0.41196272754	0.456476619978
7.00001	0.	0.481833929885	0.	0.410591804593	0.4551181329
7.01001	0.	0.480486681909	0.	0.409225443778	0.45376371761
7.02001	0.	0.479143200953	0.	0.407863629923	0.452413361817
7.03001	0.	0.477803476483	0.	0.40650634789	0.451067053261
7.04001	0.	0.476467497994	0.	0.405153582599	0.449724779721
7.05001	0.	0.475135255013	0.	0.403805319018	0.448386529015
7.06001	0.	0.473806737095	0.	0.402461542167	0.447052288997
7.07001	0.	0.472481933824	0.	0.401122237114	0.445722047558
7.08001	0.	0.471160834813	0.	0.399787388978	0.444395792625
7.09001	0.	0.469843429704	0.	0.398456982926	0.443073512163
7.10001	0.	0.46852970817	0.	0.397131004177	0.441755194173
7.11001	0.	0.467219659914	0.	0.395809438004	0.440440826698
7.12001	0.	0.465913274661	0.	0.394492269717	0.439130397807
7.13001	0.	0.464610542172	0.	0.393179484682	0.437823895613
7.14001	0.	0.463311452231	0.	0.391871068312	0.436521308261
7.15001	0.	0.462015994654	0.	0.390567006069	0.435222623935
7.16001	0.	0.460724159285	0.	0.389267283462	0.433927830851
7.17001	0.	0.459435935995	0.	0.38797188605	0.432636917266
7.18001	0.	0.458151314685	0.	0.386680799439	0.431349871467
7.19001	0.	0.456870285283	0.	0.385394009285	0.430066681783
7.20001	0.	0.455592837748	0.	0.384111501294	0.428787336577
7.21001	0.	0.454318962063	0.	0.382833261213	0.427511824244
7.22001	0.	0.453048648241	0.	0.381559274839	0.426240133215
7.23001	0.	0.451781886323	0.	0.380289528017	0.424972251958
7.24001	0.	0.450518666377	0.	0.379024006637	0.423708168974
7.25001	0.	0.449258978499	0.	0.377762696638	0.422447872801
7.26001	0.	0.448002812814	0.	0.376505584005	0.42119135201
7.27001	0.	0.446750159472	0.	0.375252654769	0.419938595208
7.28001	0.	0.445501008654	0.	0.374003895012	0.418689591038
7.29001	0.	0.444255350567	0.	0.372759290861	0.417444328177
7.30001	0.	0.443013175445	0.	0.371518828483	0.416202795334
7.31001	0.	0.441774473548	0.	0.370282494097	0.414964981254
7.32001	0.	0.440539235166	0.	0.369050273964	0.413730874715
7.33001	0.	0.439307450613	0.	0.367822154393	0.41250046453
7.34001	0.	0.438079110232	0.	0.366598121738	0.411273739547
7.35001	0.	0.436854204394	0.	0.365378162398	0.410050688645
7.36001	0.	0.435632723493	0.	0.364162262817	0.40883130074
7.37001	0.	0.434414657957	0.	0.362950409488	0.407615564781
7.38001	0.	0.433199998234	0.	0.361742588949	0.406403469752
7.39001	0.	0.431988734802	0.	0.360538787775	0.405195004667
7.40001	0.	0.430780858163	0.	0.359338992591	0.403990158574
7.41001	0.	0.429576358849	0.	0.358143190067	0.402788920556
7.42001	0.	0.428375227415	0.	0.356951366914	0.401591279727
7.43001	0.	0.427177454445	0.	0.355763509891	0.400397225237
7.44001	0.	0.425983030548	0.	0.354579605798	0.399206746267
7.45001	0.	0.424791946359	0.	0.35339964148	0.398019832029
7.46001	0.	0.423604192542	0.	0.35222360383	0.396836471775
7.47001	0.	0.422419759785	0.	0.351051479782	0.395656654784
7.48001	0.	0.421238638801	0.	0.34988325631	0.394480370367
7.49001	0.	0.420060820331	0.	0.348718920432	0.393307607869
7.50001	0.	0.418886295139	0.	0.347558459213	0.392138356667
7.51001	0.	0.417715054017	0.	0.346401859758	0.39097260617
7.52001	0.	0.416547087784	0.	0.345249109215	0.38981034582
7.53001	0.	0.415382387281	0.	0.344100194775	0.388651565091
7.54001	0.	0.414220943378	0.	0.342955103673	0.387496253488
7.55001	0.	0.413062746969	0.	0.341813823189	0.386344400552
7.56001	0.	0.411907788976	0.	0.340676340642	0.385195995851
7.57001	0.	0.410756060342	0.	0.33954264339	0.384051028985
7.58001	0.	0.409607552037	0.	0.338412718839	0.382909489588
7.59001	0.	0.408462255058	0.	0.337286554432	0.381771367323
7.60001	0.	0.407320160425	0.	0.336164137656	0.380636651886
7.61001	0.	0.406181259183	0.	0.33504545604	0.379505333004
7.62001	0.	0.405045542404	0.	0.333930497153	0.378377400435
7.63001	0.	0.403913001184	0.	0.332819248607	0.377252843967
7.64001	0.	0.402783626644	0.	0.331711698059	0.376131653425
7.65001	0.	0.401657409931	0.	0.330607833202	0.375013818658
7.66001	0.	0.400534342214	0.	0.329507641768	0.373899329547
7.67001	0.	0.399414414689	0.	0.328411111533	0.372788176005
7.68001	0.	0.398297618574	0.	0.327318230314	0.371680347977
7.69001	0.	0.397183945115	0.	0.326228985967	0.370575835434
7.70001	0.	0.396073385579	0.	0.325143366389	0.369474628383
7.71001	0.	0.39496593126	0.	0.324061359517	0.368376716856
7.72001	0.	0.393861573475	0.	0.322982953328	0.36728209092
7.73001	0.	0.392760303569	0.	0.321908135847	0.366190740673
7.74001	0.	0.391662112906	0.	0.320836895126	0.365102656238
7.75001	0.	0.390566992876	0.	0.319769219262	0.364017827771
7.76001	0.	0.389474934893	0.	0.318705096394	0.362936245455
7.77001	0.	0.388385930395	0.	0.317644514696	0.361857899508
7.78001	0.	0.387299970845	0.	0.316587462384	0.360782780172
7.79001	0.	0.386217047728	0.	0.315533927713	0.359710877722
7.80001	0.	0.385137152554	0.	0.314483898977	0.358642182462
7.81001	0.	0.384060276857	0.	0.313437364508	0.357576684726
7.82001	0.	0.382986412196	0.	0.312394312683	0.356514374879
7.83001	0.	0.38191555015	0.	0.31135473191	0.35545524331
7.84001	0.	0.380847682325	0.	0.310318610637	0.354399280442
7.85001	0.	0.379782800347	0.	0.309285937352	0.353346476724
7.86001	0.	0.378720895868	0.	0.30825670058	0.352296822635
7.87001	0.	0.377661960563	0.	0.307230888885	0.351250308684
7.88001	0.	0.376605986129	0.	0.306208490869	0.350206925407
7.89001	0.	0.375552964287	0.	0.305189495172	0.349166663369
7.90001	0.	0.374502886783	0.	0.304173890471	0.348129513166
7.91001	0.	0.373455745384	0.	0.303161665486	0.347095465422
7.92001	0.	0.37241153188	0.	0.302152808968	0.346064510788
7.93001	0.	0.371370238085	0.	0.301147309707	0.345036639943
7.94001	0.	0.370331855834	0.	0.300145156529	0.344011843595
7.95001	0.	0.369296376986	0.	0.299146338301	0.342990112479
7.96001	0.	0.368263793424	0.	0.298150843923	0.341971437361
7.97001	0.	0.367234097052	0.	0.297158662334	0.340955809033
7.98001	0.	0.366207279796	0.	0.296169782511	0.339943218314
7.99001	0.	0.365183333606	0.	0.295184193464	0.338933656053
8.	0.	0.364163270111	0.	0.294202864918	0.337928118164
